required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,avg_price_per_room
0,105,2018,7,7,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,114.3
0,10,2018,9,30,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,110.0
0,6,2017,10,30,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,87.27
0,167,2018,8,26,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,96.3
0,138,2018,8,18,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2,142.2
0,3,2018,4,7,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,3,2,185.57
0,275,2018,10,5,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,5,90.0
0,33,2018,10,26,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,4,149.0
0,290,2018,6,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,72.0
0,246,2018,12,26,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,104.55
0,75,2018,4,17,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,90.0
0,12,2018,2,6,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,55.72
0,14,2018,2,7,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,91.0
0,7,2017,12,9,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,58.0
0,4,2017,11,27,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,55.0
0,177,2018,8,22,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,7,84.39
0,176,2018,10,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,108.9
0,5,2018,8,21,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,1,167.0
0,308,2018,11,23,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,78.3
0,88,2017,10,5,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,112.2
0,4,2018,2,19,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,1,80.0
0,188,2018,7,23,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,7,80.75
0,46,2018,3,13,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,8,96.16
1,9,2018,10,13,1,0,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,67.0
0,9,2018,6,27,0,0,0,2,True,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,194.0
0,0,2018,10,3,1,0,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,1,75.0
1,235,2018,8,6,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,105.3
0,96,2018,8,11,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,2,2,82.45
0,135,2018,5,9,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,79.72
0,101,2018,4,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,80.0
0,212,2018,5,20,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,78.0
0,28,2018,9,27,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,75.0
0,13,2018,3,20,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,75.0
0,306,2018,8,14,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,104.4
0,51,2018,3,21,0,0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,True,True,2,4,83.3
0,177,2018,10,14,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,80.75
0,17,2018,11,6,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,142.54
0,45,2018,8,30,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,151.2
0,244,2018,12,21,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,2,94.5
0,100,2018,5,19,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,136.0
0,41,2018,3,15,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,76.5
0,99,2018,2,19,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,81.0
0,192,2018,6,24,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,95.0
0,24,2018,6,22,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2,157.0
0,29,2018,10,20,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,2,129.0
0,18,2017,9,2,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,12.0
0,104,2018,10,18,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,91.48
0,4,2018,10,28,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,3,133.33
0,34,2018,6,19,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,122.4
0,64,2018,1,19,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,65.36
0,1,2018,1,23,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,85.0
0,138,2018,7,2,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,71.67
0,12,2018,8,31,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,118.5
0,28,2018,8,30,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,4,104.5
0,164,2017,10,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,100.0
0,20,2018,6,29,1,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,65.0
0,5,2018,12,18,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,80.0
0,9,2018,1,14,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,67.5
0,12,2018,1,15,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,89.0
0,102,2017,10,16,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,101.5
0,48,2018,3,20,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,93.5
0,7,2018,5,25,0,0,0,2,False,False,False,False,False,False,False,True,False,False,False,False,True,True,4,2,241.0
0,55,2018,4,6,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,104.0
0,90,2018,9,7,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,2,3,112.88
0,50,2018,9,2,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,123.3
0,81,2018,3,18,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,59.5
0,275,2018,6,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,62.8
0,192,2018,6,24,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,95.0
0,113,2018,5,31,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,3,100.0
0,74,2017,9,18,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,109.0
0,18,2018,8,27,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,7,142.43
0,141,2018,5,23,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,72.76
0,29,2018,4,12,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,98.0
0,50,2018,10,19,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,108.0
0,20,2018,12,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,2,67.0
0,39,2017,8,14,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,101.5
0,2,2018,3,30,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,1,1,89.0
0,40,2018,4,22,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,7,135.76
0,69,2018,9,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,8,123.98
0,3,2017,8,17,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,5,119.0
0,270,2018,4,20,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,80.0
0,213,2018,6,7,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,130.0
0,2,2017,8,19,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,7,99.14
0,143,2018,7,18,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,4,106.0
0,377,2018,10,14,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
0,0,2018,7,10,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,1,15.0
1,14,2018,2,14,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,7,139.0
0,144,2018,6,2,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,95.4
0,1,2018,1,4,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,2,2,74.25
0,4,2018,2,20,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,93.0
0,101,2018,4,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,3,70.0
0,296,2018,9,21,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,4,117.0
0,0,2017,8,10,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,124.0
0,143,2018,8,25,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,100.0
0,109,2018,8,11,0,0,0,3,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,131.4
0,92,2017,10,6,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,89.25
0,188,2018,6,15,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,2,130.0
0,13,2018,4,26,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,96.0
0,224,2018,10,23,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,128.7
0,386,2018,10,23,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,115.0
0,275,2018,10,5,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,5,90.0
0,161,2018,3,25,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,130.0
0,36,2018,8,21,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4,1,214.75
0,21,2018,4,11,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,2,196.0
0,81,2017,10,24,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,89.25
0,28,2018,5,20,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,3,144.8
0,112,2018,6,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,100.0
0,237,2017,9,14,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,80.75
0,46,2018,9,7,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,98.1
0,137,2018,8,23,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,4,133.2
0,85,2017,9,30,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,100.0
0,34,2018,2,17,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,5,66.0
0,0,2018,5,12,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,141.0
0,30,2018,10,2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,139.28
0,37,2018,10,13,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,95.0
0,13,2018,8,6,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,151.0
0,113,2018,7,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,8,138.55
0,155,2018,10,20,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,142.83
0,4,2018,3,11,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,109.0
0,43,2018,12,2,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,2,72.0
0,232,2018,12,5,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,3,110.7
0,1,2018,12,18,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,89.5
0,142,2018,7,1,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,128.7
0,9,2017,11,12,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,107.0
1,160,2018,8,8,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,7,106.75
0,177,2018,6,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,100.0
0,0,2018,5,27,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,2,182.33
0,3,2017,12,4,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,1,75.0
0,20,2018,6,8,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,2,2,115.6
0,0,2018,8,16,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2,2,91.59
0,92,2018,6,1,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,True,3,4,187.85
0,276,2018,9,22,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,3,95.0
0,44,2018,4,23,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,95.0
0,27,2018,5,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,85.0
0,61,2018,2,29,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,3,78.9
0,61,2017,7,8,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,10,68.85
0,83,2018,5,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,75.0
0,172,2018,7,4,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,5,79.03
0,48,2018,10,4,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,3,108.0
0,37,2018,2,12,0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,2,3,69.5
0,92,2018,4,7,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,2,4,90.95
0,0,2018,6,20,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,95.0
0,0,2018,9,28,1,0,3,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,1,0.0
0,60,2018,4,30,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,143.1
